"","samples","mean","upper","lower","sv","rel","der","Strata","locality"
"18",19,0.0518802215625565,0.0549230079612013,0.0485191579329809,"sites",35.5908713708494,0.866,"hightide","APA Costa das Algas"
"19",20,0.0506172599661249,0.0535271195576212,0.0476663451111625,"sites",34.7244544132673,NA,"hightide","APA Costa das Algas"
"20",2,0.169229324399768,0.17540018972863,0.161706200191152,"samples",100,18.137,"hightide","APA Costa das Algas"
"21",3,0.138535999188969,0.146076565605217,0.131025577733313,"samples",81.8628802545514,10.334,"hightide","APA Costa das Algas"
"22",4,0.121047150628164,0.127265462830722,0.114680518223653,"samples",71.5284724190094,7.326,"hightide","APA Costa das Algas"
"23",5,0.108649210694056,0.113819885146501,0.102490605243918,"samples",64.2023544556586,5.723,"hightide","APA Costa das Algas"
"24",6,0.0989645106401406,0.103553830333556,0.0940867048188629,"samples",58.4795282916559,4.283,"hightide","APA Costa das Algas"
"25",7,0.0917165735163183,0.0961280060619545,0.0877353507424342,"samples",54.1966197889305,3.498,"hightide","APA Costa das Algas"
"26",8,0.0857969321074215,0.0902714680403791,0.0820850782340261,"samples",50.6986200008366,2.918,"hightide","APA Costa das Algas"
"27",9,0.0808592777995541,0.0852053241065951,0.0771322625967147,"samples",47.7808902720318,2.455,"hightide","APA Costa das Algas"
"28",10,0.0767045352757619,0.0807851945929946,0.0734201126750337,"samples",45.3257941836155,2.116,"hightide","APA Costa das Algas"
"29",11,0.0731234090365942,0.0768555127395779,0.0698408257184432,"samples",43.2096560663775,1.875,"hightide","APA Costa das Algas"
"30",12,0.0699511123108096,0.0734184699619851,0.0666535457428949,"samples",41.3351010877789,1.521,"hightide","APA Costa das Algas"
"31",13,0.0673774271082293,0.0704788230456014,0.064571189085547,"samples",39.8142741201663,1.503,"hightide","APA Costa das Algas"
"32",14,0.0648345832092604,0.0681179615921973,0.0619354744165821,"samples",38.3116717148279,1.366,"hightide","APA Costa das Algas"
"33",15,0.0625227876748458,0.0657048980780547,0.0595464147111896,"samples",36.9455990541858,1.09,"hightide","APA Costa das Algas"
"34",16,0.0606777325964072,0.0640060954484566,0.0579483905718244,"samples",35.8553299267856,1.074,"hightide","APA Costa das Algas"
"35",17,0.058861022681214,0.0616120575939899,0.0564010041058459,"samples",34.7818103570321,0.964,"hightide","APA Costa das Algas"
"36",18,0.0572288467137485,0.0601668779304966,0.0547839272617282,"samples",33.8173345055479,0.878,"hightide","APA Costa das Algas"
"37",19,0.0557438546551427,0.058347789339397,0.0530826308094139,"samples",32.9398317063889,0.86,"hightide","APA Costa das Algas"
"38",20,0.0542881519632119,0.0571462059836316,0.0517844833276213,"samples",32.0796364080304,0.719,"hightide","APA Costa das Algas"
"39",21,0.0530717480156012,0.055898687686528,0.0506243589839087,"samples",31.3608461203984,0.742,"hightide","APA Costa das Algas"
"40",22,0.0518162107808763,0.0543557402164931,0.0493853260584256,"samples",30.6189314202257,0.755,"hightide","APA Costa das Algas"
"41",23,0.0505382918295407,0.052995992841264,0.0482974467709588,"samples",29.8637910473215,0.574,"hightide","APA Costa das Algas"
"42",24,0.0495674231655214,0.052063842923636,0.0469536470161784,"samples",29.2900910296308,0.573,"hightide","APA Costa das Algas"
"43",25,0.0485971319896806,0.0509098672648356,0.0461837225281519,"samples",28.7167322578682,0.532,"hightide","APA Costa das Algas"
"44",26,0.0476970137027742,0.0501230463428858,0.0453450409813695,"samples",28.1848396381352,0.56,"hightide","APA Costa das Algas"
"45",27,0.0467492798270427,0.0491044848266906,0.0447164172699684,"samples",27.6248102938752,0.531,"hightide","APA Costa das Algas"
"46",28,0.0458511259021546,0.0480635661729559,0.0436507982212097,"samples",27.0940784434269,0.428,"hightide","APA Costa das Algas"
"47",29,0.0451261757975964,0.0472640851049426,0.0430399531092708,"samples",26.6656951788068,0.432,"hightide","APA Costa das Algas"
"48",30,0.0443948079141694,0.0465712909069385,0.0424728508716493,"samples",26.233519557932,NA,"hightide","APA Costa das Algas"
"49",2,0.0795540410315987,0.0849363678979068,0.0743062425696287,"sites",100,14.992,"midtide","APA Costa das Algas"
"50",3,0.0676273224276869,0.0706110949801641,0.0634459151578452,"sites",85.0080291971913,10.878,"midtide","APA Costa das Algas"
"51",4,0.0589730828999524,0.061736908104504,0.055285520821102,"sites",74.1295880576682,7.503,"midtide","APA Costa das Algas"
"52",5,0.0530040678594547,0.0558459481255354,0.0498121011652636,"sites",66.6264933523636,5.761,"midtide","APA Costa das Algas"
"53",6,0.0484206823585413,0.0515494091817746,0.0450673225457427,"sites",60.8651449136427,3.958,"midtide","APA Costa das Algas"
"54",7,0.0452718011328118,0.0473594029337041,0.0429653436840786,"sites",56.9069786345988,3.822,"midtide","APA Costa das Algas"
"55",8,0.0422315543475942,0.0446372018820677,0.0395821962621988,"sites",53.0853666262156,3.135,"midtide","APA Costa das Algas"
"56",9,0.0397374304059385,0.0419670913688795,0.0374624669989673,"sites",49.9502349480335,2.529,"midtide","APA Costa das Algas"
"57",10,0.0377258214712431,0.039774529964552,0.0352766854661647,"sites",47.4216280933592,2.021,"midtide","APA Costa das Algas"
"58",11,0.0361183604171283,0.0378829581810084,0.0345238667561478,"sites",45.4010380224207,1.853,"midtide","APA Costa das Algas"
"59",12,0.0346441838986846,0.0365273123960599,0.0330639109773104,"sites",43.5479875685059,1.83,"midtide","APA Costa das Algas"
"60",13,0.0331881706134061,0.0348489247112731,0.0314624396639571,"sites",41.7177684289147,1.475,"midtide","APA Costa das Algas"
"61",14,0.0320147180757823,0.0336800323090165,0.0301686056045641,"sites",40.24273017516,1.305,"midtide","APA Costa das Algas"
"62",15,0.0309762949122635,0.0324539036963104,0.02940124920688,"sites",38.9374248128512,1.202,"midtide","APA Costa das Algas"
"63",16,0.0300199066345876,0.0315737252077464,0.0285093942224765,"sites",37.7352378902584,1.114,"midtide","APA Costa das Algas"
"64",17,0.0291340668273964,0.0305412234565127,0.02739161308753,"sites",36.6217309009161,1.009,"midtide","APA Costa das Algas"
"65",18,0.0283311348445545,0.0296565459457371,0.0268725731804296,"sites",35.6124396412514,0.952,"midtide","APA Costa das Algas"
"66",19,0.0275741049828144,0.0289919926884184,0.0261337083891419,"sites",34.660847676942,0.924,"midtide","APA Costa das Algas"
"67",20,0.0268392959490357,0.0281289621827989,0.0253769158533644,"sites",33.7371874527093,NA,"midtide","APA Costa das Algas"
"68",2,0.190075360682132,0.194666146744935,0.183949650785583,"samples",100,18.19,"midtide","APA Costa das Algas"
"69",3,0.155501148336179,0.159333533908682,0.151326527637135,"samples",81.8102608239834,10.818,"midtide","APA Costa das Algas"
"70",4,0.134939119684482,0.138977263770687,0.131009801357623,"samples",70.9924312126622,7.538,"midtide","APA Costa das Algas"
"71",5,0.120611985308936,0.124073573249784,0.117081715325239,"samples",63.4548238530711,5.446,"midtide","APA Costa das Algas"
"72",6,0.110259908233056,0.113124685100551,0.107032254233693,"samples",58.0085224288734,4.388,"midtide","APA Costa das Algas"
"73",7,0.101919179067809,0.104824258467724,0.0991958960182691,"samples",53.6204054549979,3.348,"midtide","APA Costa das Algas"
"74",8,0.0955547309925538,0.0978636266094936,0.0929494782117464,"samples",50.2720240275396,2.828,"midtide","APA Costa das Algas"
"75",9,0.0901802052925511,0.0926454749792894,0.0877848546913663,"samples",47.4444478068685,2.501,"midtide","APA Costa das Algas"
"76",10,0.0854267491112782,0.0877267269408945,0.0832544697082021,"samples",44.9436206800837,2.083,"midtide","APA Costa das Algas"
"77",11,0.0814679853011583,0.0835032624419303,0.0792462183306829,"samples",42.8608868654994,1.783,"midtide","APA Costa das Algas"
"78",12,0.0780780079852027,0.0804559507278221,0.0756996790149775,"samples",41.0773956734849,1.62,"midtide","APA Costa das Algas"
"79",13,0.074999721549051,0.0770527248280851,0.0730617431972414,"samples",39.4578872716044,1.408,"midtide","APA Costa das Algas"
"80",14,0.072323735116741,0.0744946666997786,0.0702796073794418,"samples",38.0500317648693,1.323,"midtide","APA Costa das Algas"
"81",15,0.0698082944536883,0.0717158939613419,0.0680390675226079,"samples",36.7266405299268,1.148,"midtide","APA Costa das Algas"
"82",16,0.0676265748066767,0.0695724025910876,0.0658773417190888,"samples",35.5788222965787,1.04,"midtide","APA Costa das Algas"
"83",17,0.0656498131004507,0.0674106020313157,0.0638952369161218,"samples",34.5388338945408,0.978,"midtide","APA Costa das Algas"
"84",18,0.0637902436882487,0.0654032054937997,0.0621645801412176,"samples",33.5605011924333,0.896,"midtide","APA Costa das Algas"
"85",19,0.0620869196408376,0.0638096962532318,0.0603930085090658,"samples",32.6643702887232,0.824,"midtide","APA Costa das Algas"
"86",20,0.060520695551642,0.0621870502702197,0.0589769926811511,"samples",31.8403686487553,0.795,"midtide","APA Costa das Algas"
"87",21,0.0590099277693607,0.0605676503320653,0.0574860733368489,"samples",31.0455429665314,0.69,"midtide","APA Costa das Algas"
"88",22,0.0576976447131129,0.0591787934880748,0.0562843901300108,"samples",30.3551415112674,0.696,"midtide","APA Costa das Algas"
"89",23,0.0563744339801089,0.0578654296282458,0.0548936311649021,"samples",29.6589909274908,0.611,"midtide","APA Costa das Algas"
"90",24,0.0552126776689886,0.0567018913194329,0.0537603006161243,"samples",29.0477826641204,0.569,"midtide","APA Costa das Algas"
"91",25,0.054131501871177,0.0555234825207135,0.0528059742862222,"samples",28.4789683822843,0.56,"midtide","APA Costa das Algas"
"92",26,0.0530666200852991,0.0543782992203975,0.0517364267613113,"samples",27.9187264960891,0.548,"midtide","APA Costa das Algas"
"93",27,0.0520243642196912,0.0534709852379673,0.0506906199119995,"samples",27.3703882675741,0.471,"midtide","APA Costa das Algas"
"94",28,0.0511295825419413,0.0524756994263685,0.0497508122986244,"samples",26.8996372588485,0.461,"midtide","APA Costa das Algas"
"95",29,0.0502536930794537,0.0515322864009787,0.0488340254907562,"samples",26.4388255790262,0.456,"midtide","APA Costa das Algas"
"96",30,0.0493878232396858,0.050774684413889,0.048123383112447,"samples",25.9832852940253,NA,"midtide","APA Costa das Algas"
"97",2,0.112201147794436,0.119445637374403,0.105553249766178,"sites",100,16.156,"lowtide","APA Costa das Algas"
"98",3,0.0940743000386181,0.0980243616122777,0.0895316342580636,"sites",83.8443294813452,10.719,"lowtide","APA Costa das Algas"
"99",4,0.0820473061753898,0.0857717377944581,0.0778385059232168,"sites",73.125193269599,7.359,"lowtide","APA Costa das Algas"
"100",5,0.0737904243890809,0.076958876439679,0.0700665765901464,"sites",65.7661938755497,5.533,"lowtide","APA Costa das Algas"
"101",6,0.067581865333264,0.0703699203554366,0.0633760133263458,"sites",60.2327753875396,4.416,"lowtide","APA Costa das Algas"
"102",7,0.0626274029665233,0.0653465602282256,0.0595350638024528,"sites",55.8170786998214,3.611,"lowtide","APA Costa das Algas"
"103",8,0.058575329529711,0.0610929655650261,0.055688921158203,"sites",52.2056419930988,2.876,"lowtide","APA Costa das Algas"
"104",9,0.0553478757750438,0.0575876234875956,0.0519407189833522,"sites",49.3291529213647,2.559,"lowtide","APA Costa das Algas"
"105",10,0.0524763662297328,0.0548437961682177,0.0497987841169634,"sites",46.769901432626,2.225,"lowtide","APA Costa das Algas"
"106",11,0.0499796021849345,0.0519630351237142,0.0473793204885587,"sites",44.5446442994524,1.795,"lowtide","APA Costa das Algas"
"107",12,0.0479652999138094,0.0498850260878178,0.0456956034416241,"sites",42.749384348266,1.676,"lowtide","APA Costa das Algas"
"108",13,0.0460843774245245,0.04802891859523,0.0436863631344829,"sites",41.0729999919036,1.533,"lowtide","APA Costa das Algas"
"109",14,0.044364422923387,0.0461572616553533,0.0420931590091726,"sites",39.5400793979996,1.238,"lowtide","APA Costa das Algas"
"110",15,0.0429752374480078,0.0446294286396096,0.0409886308485417,"sites",38.3019588415823,1.247,"lowtide","APA Costa das Algas"
"111",16,0.0415766489261175,0.043230193713253,0.0395864252778113,"sites",37.055457759033,1.084,"lowtide","APA Costa das Algas"
"112",17,0.0403602875947736,0.0419765047506458,0.0384400429739267,"sites",35.9713678408333,1.013,"lowtide","APA Costa das Algas"
"113",18,0.0392241615530673,0.0408101737397157,0.037337793577185,"sites",34.9587881444225,0.948,"lowtide","APA Costa das Algas"
"114",19,0.0381600562525378,0.0397709403908655,0.0363882621526494,"sites",34.0103974002573,0.785,"lowtide","APA Costa das Algas"
"115",20,0.0372792564002211,0.0387331909335653,0.0354390754326092,"sites",33.2253788245736,NA,"lowtide","APA Costa das Algas"
"116",2,0.217072449545778,0.221140929955312,0.212760943671233,"samples",100,18.091,"lowtide","APA Costa das Algas"
"117",3,0.17780107279235,0.181180320480126,0.174702341697752,"samples",81.9086315027065,11.025,"lowtide","APA Costa das Algas"
"118",4,0.153869133130721,0.156860097407116,0.150799336805098,"samples",70.8837687383591,7.459,"lowtide","APA Costa das Algas"
"119",5,0.137677453755295,0.140461269203697,0.135380677061833,"samples",63.4246557052188,5.497,"lowtide","APA Costa das Algas"
"120",6,0.125744506433575,0.127816012116446,0.123676461894139,"samples",57.9274369901357,4.249,"lowtide","APA Costa das Algas"
"121",7,0.116520321534559,0.118488731110774,0.114394478130395,"samples",53.6780792672567,3.49,"lowtide","APA Costa das Algas"
"122",8,0.108943416295282,0.110597169934218,0.107301330283793,"samples",50.1875832346506,2.912,"lowtide","APA Costa das Algas"
"123",9,0.102621670491452,0.104682983226142,0.100890640411459,"samples",47.275308638285,2.409,"lowtide","APA Costa das Algas"
"124",10,0.0973922120704614,0.0991117755693737,0.0957929245701822,"samples",44.8662242832997,2.087,"lowtide","APA Costa das Algas"
"125",11,0.0928624218969056,0.0945722117659596,0.0913172424993855,"samples",42.7794600794432,1.786,"lowtide","APA Costa das Algas"
"126",12,0.0889864132720973,0.0905543844987643,0.0875058790105038,"samples",40.9938771402361,1.643,"lowtide","APA Costa das Algas"
"127",13,0.0854208699924789,0.0869280128739337,0.0839991917856564,"samples",39.3513180374668,1.391,"lowtide","APA Costa das Algas"
"128",14,0.0824004380945203,0.0837978057043778,0.0809426667584217,"samples",37.959878495379,1.293,"lowtide","APA Costa das Algas"
"129",15,0.0795934548998602,0.0809893659881464,0.0782046311149736,"samples",36.6667695814963,1.166,"lowtide","APA Costa das Algas"
"130",16,0.0770627833248594,0.0784038249357598,0.0756221368265093,"samples",35.5009507130511,1.083,"lowtide","APA Costa das Algas"
"131",17,0.0747117716475868,0.0759091060702348,0.0735603185004601,"samples",34.4178967915645,0.945,"lowtide","APA Costa das Algas"
"132",18,0.0726614015231432,0.074132606188483,0.0714064248732755,"samples",33.4733411242129,0.912,"lowtide","APA Costa das Algas"
"133",19,0.0706824468638962,0.071956651984487,0.0693778269825076,"samples",32.5616848254113,0.812,"lowtide","APA Costa das Algas"
"134",20,0.0689201688709845,0.0702626629112627,0.0675514000200168,"samples",31.749846198907,0.767,"lowtide","APA Costa das Algas"
"135",21,0.0672555406468054,0.0685967276133319,0.0660723069287563,"samples",30.9829924467784,0.722,"lowtide","APA Costa das Algas"
"136",22,0.0656872986519042,0.0668168794389417,0.0644196527837134,"samples",30.2605414871183,0.65,"lowtide","APA Costa das Algas"
"137",23,0.0642760975402808,0.0654773873356658,0.0631203753966584,"samples",29.6104354443772,0.641,"lowtide","APA Costa das Algas"
"138",24,0.0628843023480331,0.064088068385093,0.0617846841024458,"samples",28.969269236892,0.572,"lowtide","APA Costa das Algas"
"139",25,0.0616416082773177,0.0627681084789478,0.0604229063380078,"samples",28.3967902911227,0.563,"lowtide","APA Costa das Algas"
"140",26,0.0604192914157481,0.0615802334476755,0.0593943707790228,"samples",27.8336986301923,0.525,"lowtide","APA Costa das Algas"
"141",27,0.0592793826387657,0.0603224826050491,0.0582146606742541,"samples",27.3085703703105,0.491,"lowtide","APA Costa das Algas"
"142",28,0.0582145960836185,0.0593652851576113,0.0570784459472813,"samples",26.8180490916429,0.458,"lowtide","APA Costa das Algas"
"143",29,0.0572199952006486,0.0583235459693055,0.0562000076829855,"samples",26.3598606457802,0.459,"lowtide","APA Costa das Algas"
"144",30,0.0562228657711821,0.0572693729104296,0.0552482332762153,"samples",25.900507360021,NA,"lowtide","APA Costa das Algas"
