"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"83",20,0.0742431921770239,0.0786867380315748,0.0697498461393918,"samples",32.2652649076579,0.866,68,"lowtide","CONCEPCIÓN"
"84",21,0.0724926825065144,0.0770160375643063,0.0678682411673769,"samples",31.5045128900488,0.761,68,"lowtide","CONCEPCIÓN"
"85",22,0.0708305992874506,0.0752337876889283,0.0667257951518216,"samples",30.7821900239496,0.722,69,"lowtide","CONCEPCIÓN"
"86",23,0.0693208249845166,0.0735545382809989,0.0651969591020674,"samples",30.1260589174262,0.656,70,"lowtide","CONCEPCIÓN"
"87",24,0.0677472586911439,0.0718244054896527,0.063054825096765,"samples",29.4422045219366,0.684,71,"lowtide","CONCEPCIÓN"
"88",25,0.0664768914573082,0.0702445634923122,0.0624976379601763,"samples",28.8901170627662,0.552,71,"lowtide","CONCEPCIÓN"
"89",26,0.0651263268560596,0.0691208021059199,0.0613876358464712,"samples",28.3031767204074,0.587,72,"lowtide","CONCEPCIÓN"
"90",27,0.0639923398587535,0.0676129538208749,0.0602771962587738,"samples",27.8103585939632,0.493,72,"lowtide","CONCEPCIÓN"
"91",28,0.0628153699397816,0.066095048453303,0.0592721603666227,"samples",27.2988605682125,0.511,73,"lowtide","CONCEPCIÓN"
"92",29,0.0617544488909922,0.0654802657185021,0.0582429560664178,"samples",26.8377960896852,0.461,73,"lowtide","CONCEPCIÓN"
"93",30,0.060681054041676,0.0641749841213711,0.0570232825654918,"samples",26.3713106362968,0.466,74,"lowtide","CONCEPCIÓN"
