"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"26",25,0.0259014578762648,0.0358290277520786,0.0143163971455273,"samples",34.0617187036634,0.603,66,"hightide","FERNANDODENORONHA"
"27",26,0.0254798848371316,0.0348010937816817,0.0144972545526197,"samples",33.507328972375,0.554,66,"hightide","FERNANDODENORONHA"
"28",27,0.024767805754875,0.0344653072785211,0.0124645147519414,"samples",32.5709091959108,0.936,67,"hightide","FERNANDODENORONHA"
"29",28,0.0244980291115034,0.0337837100353465,0.0131917600398185,"samples",32.2161393530997,0.355,68,"hightide","FERNANDODENORONHA"
"30",29,0.0238955992441806,0.0332832545271133,0.0125485845063246,"samples",31.4239138043502,0.792,69,"hightide","FERNANDODENORONHA"
"31",30,0.0236491655498376,0.0332503013011179,0.0133831347120975,"samples",31.0998411125382,0.324,69,"hightide","FERNANDODENORONHA"
"32",2,0.156203746028499,0.210535024418696,0.0908521886251393,"sites",100,NA,NA,"midtide","FERNANDODENORONHA"
"33",3,0.133148464063983,0.178520392755154,0.0793621381090736,"sites",85.2402502816354,14.76,15,"midtide","FERNANDODENORONHA"
"34",2,0.158865093256821,0.189600114775948,0.126347898006776,"samples",100,NA,NA,"midtide","FERNANDODENORONHA"
"35",3,0.134234995331907,0.156287908588497,0.111858157625228,"samples",84.4962178789667,15.504,16,"midtide","FERNANDODENORONHA"
"36",4,0.117189398822129,0.132721613203821,0.0984915035210719,"samples",73.766613180833,10.73,26,"midtide","FERNANDODENORONHA"
"37",5,0.105909413522617,0.11753707306351,0.0918076882737129,"samples",66.6662583651423,7.1,33,"midtide","FERNANDODENORONHA"
"38",6,0.0964354296304717,0.107689018887712,0.0829392047491359,"samples",60.7027180442807,5.964,39,"midtide","FERNANDODENORONHA"
"39",7,0.089593053476746,0.100826726552075,0.0782584348832663,"samples",56.3956824246533,4.307,44,"midtide","FERNANDODENORONHA"
"40",8,0.0834770520108486,0.0933157287548978,0.0729918328730258,"samples",52.5458741750775,3.85,47,"midtide","FERNANDODENORONHA"
"41",9,0.078976985516737,0.0879489528005347,0.068833998754938,"samples",49.7132402705124,2.833,50,"midtide","FERNANDODENORONHA"
"42",10,0.0753415986361705,0.0845018964473969,0.0664699355982703,"samples",47.4248918321997,2.288,53,"midtide","FERNANDODENORONHA"
"43",11,0.0713852016175372,0.0799754373083248,0.0612414207454805,"samples",44.9344787795114,2.49,55,"midtide","FERNANDODENORONHA"
"44",12,0.0687885992195108,0.0760805791365623,0.0599854785299927,"samples",43.3000087113582,1.634,57,"midtide","FERNANDODENORONHA"
"45",13,0.0661175343445725,0.0729333831466912,0.0577086310935451,"samples",41.6186671276408,1.681,58,"midtide","FERNANDODENORONHA"
"46",14,0.0636413871491121,0.071313798724861,0.0557288788557381,"samples",40.0600193814947,1.559,60,"midtide","FERNANDODENORONHA"
"47",15,0.0615215127310417,0.0681059616147287,0.0539872882750183,"samples",38.7256328434505,1.334,61,"midtide","FERNANDODENORONHA"
"48",16,0.0593296992631381,0.0656537705035743,0.0516680594511142,"samples",37.3459631986152,1.38,63,"midtide","FERNANDODENORONHA"
"49",17,0.0576510372618078,0.064436746980771,0.0505281357476312,"samples",36.2893043902409,1.057,64,"midtide","FERNANDODENORONHA"
"50",18,0.0559366399279647,0.0620570433160105,0.048493392512757,"samples",35.210151444369,1.079,65,"midtide","FERNANDODENORONHA"
"51",19,0.0546954775067926,0.0604895112849363,0.047911342416449,"samples",34.4288832653577,0.781,66,"midtide","FERNANDODENORONHA"
"52",20,0.053205502519757,0.0590923611798731,0.0471424374346699,"samples",33.4909963095197,0.938,67,"midtide","FERNANDODENORONHA"
"53",21,0.0519581553586731,0.0579131906953175,0.0454313750437483,"samples",32.7058350538199,0.785,67,"midtide","FERNANDODENORONHA"
"54",22,0.0507659298205207,0.0564972780342725,0.0440639592162174,"samples",31.9553709249726,0.75,68,"midtide","FERNANDODENORONHA"
"55",23,0.0497237076506962,0.0550056613146436,0.0431519792486947,"samples",31.2993286513312,0.656,69,"midtide","FERNANDODENORONHA"
"56",24,0.0485403633472155,0.0542589801486878,0.0430245539381234,"samples",30.554454947976,0.745,69,"midtide","FERNANDODENORONHA"
"57",25,0.0477023703154708,0.0531552603495253,0.042036524123757,"samples",30.0269677482613,0.527,70,"midtide","FERNANDODENORONHA"
"58",26,0.0466489881109505,0.051726712244086,0.0411516412812121,"samples",29.363900624499,0.663,71,"midtide","FERNANDODENORONHA"
"59",27,0.0458675720358142,0.0509414930771978,0.0401123410905926,"samples",28.8720266331036,0.492,71,"midtide","FERNANDODENORONHA"
"60",28,0.0449927988588887,0.0500729414739691,0.0390922781804149,"samples",28.32138762299,0.551,72,"midtide","FERNANDODENORONHA"
"61",29,0.0442434930959177,0.0492858001899582,0.0387469349909378,"samples",27.8497259460225,0.472,72,"midtide","FERNANDODENORONHA"
"62",30,0.0433983422084023,0.0481575995266982,0.0380953169788287,"samples",27.3177331273426,0.532,73,"midtide","FERNANDODENORONHA"
"63",2,0.153016147318164,0.200737385757284,0.0963847616417924,"sites",100,NA,NA,"lowtide","FERNANDODENORONHA"
"64",3,0.129829727717579,0.167689244317836,0.0809510634267538,"sites",84.8470765948809,15.153,15,"lowtide","FERNANDODENORONHA"
"65",2,0.182743679929513,0.222308285067095,0.150791776233708,"samples",100,NA,NA,"lowtide","FERNANDODENORONHA"
"66",3,0.153032472168091,0.17765939969724,0.131026782355163,"samples",83.741594908846,16.258,16,"lowtide","FERNANDODENORONHA"
"67",4,0.134174334399407,0.152137033974825,0.113785597406667,"samples",73.422147595561,10.319,27,"lowtide","FERNANDODENORONHA"
"68",5,0.121177103508859,0.136401557175281,0.107884249972299,"samples",66.3098737836507,7.112,34,"lowtide","FERNANDODENORONHA"
"69",6,0.110405967505625,0.125505140579089,0.0941301844486925,"samples",60.4157514767185,5.894,40,"lowtide","FERNANDODENORONHA"
"70",7,0.102086997712974,0.115890678936973,0.0881165060017688,"samples",55.8634901914806,4.552,44,"lowtide","FERNANDODENORONHA"
"71",8,0.0957254514584188,0.10824119784092,0.0827577602507332,"samples",52.3823595406097,3.481,48,"lowtide","FERNANDODENORONHA"
"72",9,0.090737837415832,0.103817780180651,0.078341324779865,"samples",49.6530645824965,2.729,50,"lowtide","FERNANDODENORONHA"
"73",10,0.0855691786368053,0.0983295990252212,0.0749292478368249,"samples",46.824699310975,2.828,53,"lowtide","FERNANDODENORONHA"
"74",11,0.0820624424922409,0.0935680204560965,0.0696116602315037,"samples",44.9057622807494,1.919,55,"lowtide","FERNANDODENORONHA"
"75",12,0.0784379847900755,0.088447605309642,0.0663863339847856,"samples",42.9224063017282,1.983,57,"lowtide","FERNANDODENORONHA"
"76",13,0.0753712677753435,0.0852956459248011,0.0647457999866337,"samples",41.2442541402335,1.678,59,"lowtide","FERNANDODENORONHA"
"77",14,0.0726998743873874,0.0830104792647137,0.0636559485529012,"samples",39.7824288180191,1.462,60,"lowtide","FERNANDODENORONHA"
"78",15,0.0701884391600905,0.0795862334385399,0.0615641532174226,"samples",38.4081349282028,1.374,62,"lowtide","FERNANDODENORONHA"
"79",16,0.0679514726804582,0.0765163355076597,0.0591071274845431,"samples",37.1840343297606,1.224,63,"lowtide","FERNANDODENORONHA"
"80",17,0.0658083851838203,0.0757077383124503,0.0570423013029764,"samples",36.0113056764553,1.173,64,"lowtide","FERNANDODENORONHA"
"81",18,0.064111813201591,0.0730133093638389,0.0563783480802511,"samples",35.082916808023,0.928,65,"lowtide","FERNANDODENORONHA"
"82",19,0.0626221022376652,0.0707422334616185,0.0529509589711963,"samples",34.2677252979799,0.815,66,"lowtide","FERNANDODENORONHA"
"83",20,0.0608578832190696,0.0691764474705388,0.0528180183765071,"samples",33.3023189871974,0.965,67,"lowtide","FERNANDODENORONHA"
"84",21,0.0594631682434032,0.0666125460567907,0.0508796438808211,"samples",32.539110663821,0.763,67,"lowtide","FERNANDODENORONHA"
"85",22,0.0579949211222983,0.0662162341859145,0.050592033566987,"samples",31.7356644808005,0.803,68,"lowtide","FERNANDODENORONHA"
"86",23,0.056769198821842,0.0645493492670629,0.0497543965172137,"samples",31.064931407608,0.671,69,"lowtide","FERNANDODENORONHA"
"87",24,0.0555756527059809,0.063194595028476,0.0479990886373581,"samples",30.4118056106877,0.653,70,"lowtide","FERNANDODENORONHA"
"88",25,0.0544033960166208,0.0613368052521191,0.0464113871608356,"samples",29.7703296976426,0.641,70,"lowtide","FERNANDODENORONHA"
"89",26,0.0533433813388669,0.0606821680880146,0.046245223621507,"samples",29.1902742461146,0.58,71,"lowtide","FERNANDODENORONHA"
"90",27,0.0523974768859439,0.0597055939337551,0.0445930818021315,"samples",28.672661569557,0.518,71,"lowtide","FERNANDODENORONHA"
"91",28,0.051515464060481,0.0586625363108333,0.044270975850244,"samples",28.1900113209667,0.483,72,"lowtide","FERNANDODENORONHA"
"92",29,0.0505954477196134,0.0571448299311415,0.04354009121944,"samples",27.686564995916,0.503,72,"lowtide","FERNANDODENORONHA"
"93",30,0.0498433801341009,0.0563395001544863,0.0435902808964447,"samples",27.2750226729188,0.412,73,"lowtide","FERNANDODENORONHA"
