"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"46",14,0.0396355284701631,0.0446808582902385,0.0354556026699145,"samples",40.7071968515828,1.341,59,"midtide","ANTARTICA"
"47",15,0.0381090616748885,0.0426965144110498,0.0336496442381525,"samples",39.1394573329985,1.568,61,"midtide","ANTARTICA"
"48",16,0.0370832660028015,0.0413269548532132,0.0329242771126377,"samples",38.0859261208544,1.054,62,"midtide","ANTARTICA"
"49",17,0.0358886980839728,0.0401814720362337,0.0315868143708111,"samples",36.8590593853458,1.227,63,"midtide","ANTARTICA"
"50",18,0.0349412973771603,0.0393312946725612,0.030646996837756,"samples",35.886042787407,0.973,64,"midtide","ANTARTICA"
"51",19,0.0339772489020065,0.0377835189257914,0.0303490736271819,"samples",34.895928297522,0.99,65,"midtide","ANTARTICA"
"52",20,0.033166549124187,0.0371111102544683,0.0294374294776883,"samples",34.0633087585123,0.833,66,"midtide","ANTARTICA"
"53",21,0.0323668043045007,0.0360828264973298,0.0287598215891544,"samples",33.2419403786128,0.821,67,"midtide","ANTARTICA"
"54",22,0.0316488131289008,0.0357851893420812,0.0280022542164894,"samples",32.5045361039391,0.737,67,"midtide","ANTARTICA"
"55",23,0.0308287077497391,0.0347776833320318,0.0267871386751175,"samples",31.6622566542351,0.842,68,"midtide","ANTARTICA"
"56",24,0.0302747779661565,0.0337560814185127,0.026825848606546,"samples",31.0933496757594,0.569,69,"midtide","ANTARTICA"
"57",25,0.0296732080210041,0.0335540125954693,0.0261260370207879,"samples",30.4755144374643,0.618,70,"midtide","ANTARTICA"
"58",26,0.0291116777293166,0.0326268741521916,0.0257911847992569,"samples",29.8988014477773,0.577,70,"midtide","ANTARTICA"
"59",27,0.0285649526822211,0.0320598191808695,0.0253816543816078,"samples",29.3372940079923,0.562,71,"midtide","ANTARTICA"
"60",28,0.0279830260843888,0.0314340333331936,0.0248112701778806,"samples",28.7396332353104,0.598,71,"midtide","ANTARTICA"
"61",29,0.0275357251720967,0.0308677397363846,0.0242361759026619,"samples",28.2802381675173,0.459,72,"midtide","ANTARTICA"
"62",30,0.0270737970607279,0.030386728508421,0.0240087707261796,"samples",27.8058204093455,0.474,72,"midtide","ANTARTICA"
"63",2,0.0546480336802039,0.0730858414042313,0.0308682319263254,"sites",100,NA,NA,"lowtide","ANTARTICA"
"64",3,0.0465374402197436,0.0622393480195679,0.0258279558755737,"sites",85.158489859081,14.842,15,"lowtide","ANTARTICA"
"65",2,0.169005410198288,0.191939485888753,0.140661921486786,"samples",100,NA,NA,"lowtide","ANTARTICA"
"66",3,0.139732550081338,0.156114214711271,0.122638815792099,"samples",82.6793354824528,17.321,17,"lowtide","ANTARTICA"
"67",4,0.122765328945312,0.137266019737278,0.106755070066975,"samples",72.6398810554505,10.039,27,"lowtide","ANTARTICA"
"68",5,0.109511869956833,0.121951800280384,0.0953251145176728,"samples",64.7978486773569,7.842,35,"lowtide","ANTARTICA"
"69",6,0.100088577227049,0.111033673401826,0.0871817798601569,"samples",59.2221143155234,5.576,41,"lowtide","ANTARTICA"
"70",7,0.0928533069075294,0.103195710307561,0.0813481360441201,"samples",54.9410263248899,4.281,45,"lowtide","ANTARTICA"
"71",8,0.0869785132513771,0.0959434774673225,0.0764478932610866,"samples",51.4649283412457,3.476,49,"lowtide","ANTARTICA"
"72",9,0.0823872104950401,0.0901973484339348,0.0735641418793163,"samples",48.7482681166114,2.717,51,"lowtide","ANTARTICA"
"73",10,0.077846181380172,0.0854901896720851,0.069257443566454,"samples",46.0613546565392,2.687,54,"lowtide","ANTARTICA"
"74",11,0.0742238625522268,0.0817303641137653,0.0656074159420307,"samples",43.9180393486473,2.143,56,"lowtide","ANTARTICA"
"75",12,0.0711782578083931,0.0779770284323846,0.0630899366401875,"samples",42.1159640539805,1.802,58,"lowtide","ANTARTICA"
"76",13,0.068284283326115,0.0757455164146846,0.0602087215153529,"samples",40.4036079353908,1.712,60,"lowtide","ANTARTICA"
"77",14,0.0657871968231827,0.0722684678663006,0.0577778844330144,"samples",38.926089257141,1.478,61,"lowtide","ANTARTICA"
"78",15,0.0635178835619944,0.0697988041307873,0.055481928022015,"samples",37.5833433305308,1.343,62,"lowtide","ANTARTICA"
"79",16,0.0616537470798159,0.0680628962868706,0.0530093142328395,"samples",36.48033930244,1.103,64,"lowtide","ANTARTICA"
"80",17,0.0596894274418584,0.0660323415000183,0.0528332197936418,"samples",35.318057198185,1.162,65,"lowtide","ANTARTICA"
"81",18,0.0580431613922399,0.0637428485788094,0.0510337616304126,"samples",34.3439664589081,0.974,66,"lowtide","ANTARTICA"
"82",19,0.0565530953995906,0.0621077815320752,0.0498776424983413,"samples",33.4622988301019,0.882,67,"lowtide","ANTARTICA"
"83",20,0.0550714656700413,0.060404860329587,0.0477230656289231,"samples",32.5856229131529,0.877,67,"lowtide","ANTARTICA"
"84",21,0.0538139056491786,0.0590651287263267,0.0472175412421676,"samples",31.8415283783169,0.744,68,"lowtide","ANTARTICA"
"85",22,0.0525170039939224,0.0578995510337376,0.045614403265448,"samples",31.0741555150845,0.767,69,"lowtide","ANTARTICA"
"86",23,0.051351046940306,0.0565890809961417,0.0453232450914367,"samples",30.3842621843039,0.69,70,"lowtide","ANTARTICA"
"87",24,0.0503097665574198,0.0553501400286128,0.0440090962854646,"samples",29.7681396698444,0.616,70,"lowtide","ANTARTICA"
"88",25,0.0493012163101966,0.0540107583989505,0.0435695424212551,"samples",29.17138347959,0.597,71,"lowtide","ANTARTICA"
"89",26,0.0483567958573532,0.0534035497996542,0.0425068509157074,"samples",28.6125726984823,0.559,71,"lowtide","ANTARTICA"
"90",27,0.0474783789900715,0.0518663052055914,0.0416366971531121,"samples",28.0928160432065,0.52,72,"lowtide","ANTARTICA"
"91",28,0.0465714418467929,0.050917349926924,0.0409393824649367,"samples",27.5561840252051,0.537,72,"lowtide","ANTARTICA"
"92",29,0.0457610034825589,0.0504107486294806,0.0403099393824084,"samples",27.0766500485808,0.48,73,"lowtide","ANTARTICA"
"93",30,0.0450172862075109,0.0493540929093174,0.0399878186026862,"samples",26.6365947425552,0.44,73,"lowtide","ANTARTICA"
