"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"26",25,0.0574471606635829,0.0626533062609232,0.051346020787132,"samples",29.0351984118448,0.548,71,"hightide","ISLAGORGONA"
"27",26,0.0562854656681402,0.0611657308695424,0.0508670225377778,"samples",28.4480493813774,0.587,72,"hightide","ISLAGORGONA"
"28",27,0.0551686517906573,0.0595909903208975,0.0493223806643938,"samples",27.8835843643557,0.564,72,"hightide","ISLAGORGONA"
"29",28,0.054177599801561,0.058922021625032,0.048470992061257,"samples",27.3826824780401,0.501,73,"hightide","ISLAGORGONA"
"30",29,0.0531339195426097,0.0575336390993801,0.0474296632847387,"samples",26.855180978451,0.528,73,"hightide","ISLAGORGONA"
"31",30,0.052343332721694,0.0566146192953785,0.047073639330987,"samples",26.4555990854223,0.4,74,"hightide","ISLAGORGONA"
"32",2,0.115871969654133,0.147183515639246,0.0687080110499729,"sites",100,NA,NA,"midtide","ISLAGORGONA"
"33",3,0.0978318731287409,0.123066838833188,0.0591538695201338,"sites",84.4310090013659,15.569,16,"midtide","ISLAGORGONA"
"34",2,0.255375190646539,0.284216759531081,0.223382320978228,"samples",100,NA,NA,"midtide","ISLAGORGONA"
"35",3,0.209188552154278,0.22865785854891,0.192134445147963,"samples",81.9142030299306,18.086,18,"midtide","ISLAGORGONA"
"36",4,0.181722879141736,0.194233076172187,0.163746862102378,"samples",71.1591751264734,10.755,29,"midtide","ISLAGORGONA"
"37",5,0.163280719672422,0.172560265425907,0.149629870259502,"samples",63.9375811170386,7.222,36,"midtide","ISLAGORGONA"
"38",6,0.148808699313722,0.160784033035712,0.136241724275002,"samples",58.2706170231258,5.667,42,"midtide","ISLAGORGONA"
"39",7,0.138109287997872,0.149013775326584,0.125615669516018,"samples",54.0809338793709,4.19,46,"midtide","ISLAGORGONA"
"40",8,0.129094767274832,0.13920252450701,0.118539462370825,"samples",50.551021400317,3.53,49,"midtide","ISLAGORGONA"
"41",9,0.121576058482245,0.130294883883957,0.111080113196753,"samples",47.6068400279792,2.944,52,"midtide","ISLAGORGONA"
"42",10,0.115690748244163,0.123349248593378,0.105413231667136,"samples",45.3022660311152,2.305,55,"midtide","ISLAGORGONA"
"43",11,0.110206816714879,0.119455146898652,0.100579919541758,"samples",43.1548641964266,2.147,57,"midtide","ISLAGORGONA"
"44",12,0.105738821246995,0.11360998721706,0.0958857580454144,"samples",41.405283332063,1.75,59,"midtide","ISLAGORGONA"
"45",13,0.101427488171547,0.108482278752729,0.0930438559668559,"samples",39.7170484394984,1.688,60,"midtide","ISLAGORGONA"
"46",14,0.0977656534679951,0.104892810070522,0.0894046456928286,"samples",38.2831445844367,1.434,62,"midtide","ISLAGORGONA"
"47",15,0.0944692678441547,0.101684872990578,0.0864996371336612,"samples",36.992343541667,1.291,63,"midtide","ISLAGORGONA"
"48",16,0.0914599112079004,0.0976091170772163,0.0837122679729375,"samples",35.8139375153669,1.178,64,"midtide","ISLAGORGONA"
"49",17,0.0886967585239399,0.0947943133195269,0.0811606406765206,"samples",34.731940208986,1.082,65,"midtide","ISLAGORGONA"
"50",18,0.0861946322628842,0.0918225940458572,0.0785498794376849,"samples",33.7521558161791,0.98,66,"midtide","ISLAGORGONA"
"51",19,0.083777980213614,0.0897639791825172,0.0767979313283038,"samples",32.805841476422,0.946,67,"midtide","ISLAGORGONA"
"52",20,0.0817679930413083,0.0875499555916955,0.0746056874552643,"samples",32.0187692603555,0.787,68,"midtide","ISLAGORGONA"
"53",21,0.0797724685191005,0.0851177540708461,0.0729430027667964,"samples",31.2373603391695,0.781,69,"midtide","ISLAGORGONA"
"54",22,0.0779198915085138,0.0832086530785885,0.0715265942278807,"samples",30.5119269069335,0.725,69,"midtide","ISLAGORGONA"
"55",23,0.0763069389309902,0.0817530796282412,0.0696548337454258,"samples",29.8803257817654,0.632,70,"midtide","ISLAGORGONA"
"56",24,0.0745489812980334,0.0797464889642016,0.067915886244978,"samples",29.1919434731683,0.688,71,"midtide","ISLAGORGONA"
"57",25,0.0731211281347165,0.0784476728636958,0.0666701005860713,"samples",28.6328237091451,0.559,71,"midtide","ISLAGORGONA"
"58",26,0.071704801343519,0.0764221407721498,0.0655914978064145,"samples",28.0782174501691,0.555,72,"midtide","ISLAGORGONA"
"59",27,0.0702970375562752,0.0754325954981912,0.0640407293836498,"samples",27.5269642984124,0.551,72,"midtide","ISLAGORGONA"
"60",28,0.0692202782049022,0.0741325063687103,0.0633071003876937,"samples",27.1053261006505,0.422,73,"midtide","ISLAGORGONA"
"61",29,0.0679370987045974,0.0729804390669584,0.0619856162546276,"samples",26.6028577531747,0.502,73,"midtide","ISLAGORGONA"
"62",30,0.0667382581217493,0.0714981037227136,0.0615035658038099,"samples",26.1334148993826,0.469,74,"midtide","ISLAGORGONA"
"63",2,0.108633105844577,0.13129720990085,0.0852412420766159,"sites",100,NA,NA,"lowtide","ISLAGORGONA"
"64",3,0.090308066755715,0.109639628481261,0.0697887782603792,"sites",83.1312573212446,16.869,17,"lowtide","ISLAGORGONA"
"65",2,0.26337496063723,0.283838744655209,0.236098901198867,"samples",100,NA,NA,"lowtide","ISLAGORGONA"
"66",3,0.216456267909412,0.232714072308717,0.201085073429176,"samples",82.1855909862125,17.814,18,"lowtide","ISLAGORGONA"
"67",4,0.188483311513469,0.202005605907537,0.17563804160538,"samples",71.5646282613344,10.621,28,"lowtide","ISLAGORGONA"
"68",5,0.168722295147858,0.181447566225914,0.156951888696005,"samples",64.0616308929437,7.503,36,"lowtide","ISLAGORGONA"
"69",6,0.154043381962921,0.166017445443116,0.143775100001172,"samples",58.488241095591,5.573,42,"lowtide","ISLAGORGONA"
"70",7,0.142886389351199,0.152021190504708,0.13252820321152,"samples",54.2520781039656,4.236,46,"lowtide","ISLAGORGONA"
"71",8,0.133479572121187,0.142844765607292,0.124318796974057,"samples",50.6804336290116,3.572,49,"lowtide","ISLAGORGONA"
"72",9,0.125916526647015,0.136052318360802,0.118657037296903,"samples",47.8088449799338,2.872,52,"lowtide","ISLAGORGONA"
"73",10,0.119541406315013,0.128220908610284,0.11252193241967,"samples",45.3882958447475,2.421,55,"lowtide","ISLAGORGONA"
"74",11,0.113857399798332,0.121526001802991,0.107238382599046,"samples",43.2301535130206,2.158,57,"lowtide","ISLAGORGONA"
"75",12,0.109236437144431,0.116435318770075,0.101820301726276,"samples",41.4756349199391,1.755,59,"lowtide","ISLAGORGONA"
"76",13,0.104799410580976,0.111747771278774,0.0984091094611632,"samples",39.7909544352341,1.685,60,"lowtide","ISLAGORGONA"
"77",14,0.101060041794738,0.107652674740164,0.0954089119711569,"samples",38.3711654100397,1.42,62,"lowtide","ISLAGORGONA"
"78",15,0.0976153071595168,0.103967076913908,0.0912276740164645,"samples",37.063245087285,1.308,63,"lowtide","ISLAGORGONA"
"79",16,0.0944514914350216,0.101533351271491,0.0883687878314328,"samples",35.8619859710651,1.201,64,"lowtide","ISLAGORGONA"
"80",17,0.0918201909204568,0.0987215485113897,0.0857100897456063,"samples",34.8629158589336,0.999,65,"lowtide","ISLAGORGONA"
"81",18,0.0890744229839101,0.0952485622121631,0.083681073756111,"samples",33.820383975909,1.043,66,"lowtide","ISLAGORGONA"
"82",19,0.0867690934813301,0.0936182135106538,0.0816262188965737,"samples",32.9450807591558,0.875,67,"lowtide","ISLAGORGONA"
"83",20,0.0845556206113906,0.0905450005438454,0.0791357885038179,"samples",32.1046542947022,0.84,68,"lowtide","ISLAGORGONA"
"84",21,0.0825532122125758,0.0886604890733607,0.0775799685408534,"samples",31.3443662270856,0.76,69,"lowtide","ISLAGORGONA"
"85",22,0.0805700465235856,0.0860558592980122,0.0756605149534405,"samples",30.5913843626775,0.753,69,"lowtide","ISLAGORGONA"
"86",23,0.0788687049177007,0.0845831638742717,0.0743239649635012,"samples",29.9454073868221,0.646,70,"lowtide","ISLAGORGONA"
"87",24,0.0771641741370057,0.0827543352407822,0.0720593439842342,"samples",29.29821952334,0.647,71,"lowtide","ISLAGORGONA"
"88",25,0.0756300612064329,0.080931260198825,0.0710483755140518,"samples",28.7157370706189,0.582,71,"lowtide","ISLAGORGONA"
"89",26,0.0741318064394251,0.0790150306264688,0.0697566759434267,"samples",28.1468694898197,0.569,72,"lowtide","ISLAGORGONA"
"90",27,0.0727888750006848,0.077986486717384,0.0684061655657169,"samples",27.6369761288521,0.51,72,"lowtide","ISLAGORGONA"
"91",28,0.0715071823619272,0.0766162390406474,0.0674634850934567,"samples",27.1503343328148,0.487,73,"lowtide","ISLAGORGONA"
"92",29,0.0701876668422717,0.0748912142040783,0.0656953212053093,"samples",26.6493316875888,0.501,73,"lowtide","ISLAGORGONA"
"93",30,0.0689742056429147,0.0736240986493766,0.0643591394845728,"samples",26.188596469472,0.461,74,"lowtide","ISLAGORGONA"
