"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"52",20,0.0391947155244577,0.0440925290028497,0.0353768847077007,"samples",32.8281121719822,0.788,67,"midtide","ARRAIALDOCABO"
"53",21,0.0381873898973267,0.0429520873296902,0.0340593884140575,"samples",31.9844117333214,0.844,68,"midtide","ARRAIALDOCABO"
"54",22,0.0374007494417418,0.0423061018744965,0.0328415489997205,"samples",31.3255494155468,0.659,69,"midtide","ARRAIALDOCABO"
"55",23,0.0365235068953479,0.041206877813415,0.0327123032151454,"samples",30.59080198009,0.735,69,"midtide","ARRAIALDOCABO"
"56",24,0.0357786873673299,0.0402446753341676,0.0317316181928087,"samples",29.9669673971243,0.624,70,"midtide","ARRAIALDOCABO"
"57",25,0.0349972782713804,0.0392940783536612,0.0312958590714843,"samples",29.3124866817832,0.654,71,"midtide","ARRAIALDOCABO"
"58",26,0.0343259148464741,0.0384283778504071,0.0306815666465045,"samples",28.7501763415734,0.562,71,"midtide","ARRAIALDOCABO"
"59",27,0.0337041468381606,0.0378329920717907,0.0299401869762763,"samples",28.229405374142,0.521,72,"midtide","ARRAIALDOCABO"
"60",28,0.0330663645148867,0.0371099439531774,0.0297618490494334,"samples",27.695221380979,0.534,72,"midtide","ARRAIALDOCABO"
"61",29,0.0325026338981641,0.0364365696429882,0.0288021161256227,"samples",27.2230604870187,0.472,73,"midtide","ARRAIALDOCABO"
"62",30,0.0320071495825607,0.0358141416564443,0.0283379337468728,"samples",26.8080602893023,0.415,73,"midtide","ARRAIALDOCABO"
"63",2,0.106260120443305,0.135734518143961,0.0740221946607443,"sites",100,NA,NA,"lowtide","ARRAIALDOCABO"
"64",3,0.0891930350757276,0.113755787180909,0.062995128517387,"sites",83.9383907185731,16.062,16,"lowtide","ARRAIALDOCABO"
"65",2,0.180719404649306,0.199533960439118,0.166231675617174,"samples",100,NA,NA,"lowtide","ARRAIALDOCABO"
"66",3,0.148491293642463,0.160629030952933,0.137258932470406,"samples",82.1667678302821,17.833,18,"lowtide","ARRAIALDOCABO"
"67",4,0.129375117587574,0.141006961403767,0.118648697078048,"samples",71.5889463218586,10.578,28,"lowtide","ARRAIALDOCABO"
"68",5,0.115617510274913,0.124688020231755,0.106639870338894,"samples",63.9762567275351,7.613,36,"lowtide","ARRAIALDOCABO"
"69",6,0.105407713433387,0.111376251149529,0.0996717362836747,"samples",58.3267268049798,5.65,42,"lowtide","ARRAIALDOCABO"
"70",7,0.0980549651701026,0.104892236156854,0.0921544278161386,"samples",54.2581275986287,4.069,46,"lowtide","ARRAIALDOCABO"
"71",8,0.0915671651851347,0.0977347453277346,0.0860961869046809,"samples",50.6681423407878,3.59,49,"lowtide","ARRAIALDOCABO"
"72",9,0.0864906319633687,0.0921253264511103,0.0808310962903915,"samples",47.8590730924593,2.809,52,"lowtide","ARRAIALDOCABO"
"73",10,0.0818882100113407,0.0873264372960552,0.0770636939402704,"samples",45.3123504751735,2.547,55,"lowtide","ARRAIALDOCABO"
"74",11,0.0780746417838312,0.0826153500201984,0.0738021457143748,"samples",43.202135340883,2.11,57,"lowtide","ARRAIALDOCABO"
"75",12,0.0747365831391918,0.0797807687865907,0.071093268966278,"samples",41.3550405858305,1.847,59,"lowtide","ARRAIALDOCABO"
"76",13,0.072004742076926,0.076219587138583,0.0680048969888056,"samples",39.8433926985618,1.512,60,"lowtide","ARRAIALDOCABO"
"77",14,0.0692741318623546,0.0731149216280697,0.0649092178298032,"samples",38.3324258934917,1.511,62,"lowtide","ARRAIALDOCABO"
"78",15,0.0671285064945062,0.0714450122172968,0.0638366538141086,"samples",37.1451569491234,1.187,63,"lowtide","ARRAIALDOCABO"
"79",16,0.0649455527711293,0.068817762644273,0.0617252952726001,"samples",35.9372325828314,1.208,64,"lowtide","ARRAIALDOCABO"
"80",17,0.062888923177175,0.0666237732165474,0.05908025251664,"samples",34.7992089168364,1.138,65,"lowtide","ARRAIALDOCABO"
"81",18,0.0611575072852464,0.0650663894112476,0.0577922820862161,"samples",33.8411403047311,0.958,66,"lowtide","ARRAIALDOCABO"
"82",19,0.0595419747749786,0.0629892805678326,0.0561134840804069,"samples",32.947195067692,0.894,67,"lowtide","ARRAIALDOCABO"
"83",20,0.058051769250047,0.0624208996864556,0.054961257998961,"samples",32.122598767243,0.825,68,"lowtide","ARRAIALDOCABO"
"84",21,0.0566690111570249,0.0599253157993035,0.0535488909660752,"samples",31.3574578595993,0.765,69,"lowtide","ARRAIALDOCABO"
"85",22,0.0553308314863397,0.0582955411878821,0.0523388780914933,"samples",30.6169841549177,0.74,69,"lowtide","ARRAIALDOCABO"
"86",23,0.0541095805916223,0.0576157991957898,0.0512680138810871,"samples",29.94121228798,0.676,70,"lowtide","ARRAIALDOCABO"
"87",24,0.0529352530676747,0.0561525550912907,0.0498856423067306,"samples",29.2914051871728,0.65,71,"lowtide","ARRAIALDOCABO"
"88",25,0.0519020843250176,0.0549015241524165,0.0492584124571043,"samples",28.7197074524099,0.572,71,"lowtide","ARRAIALDOCABO"
"89",26,0.0508864011586545,0.0535649246727063,0.0482150810018805,"samples",28.1576852565455,0.562,72,"lowtide","ARRAIALDOCABO"
"90",27,0.0499860981808261,0.0530697944542859,0.0471622058177168,"samples",27.6595079968453,0.498,72,"lowtide","ARRAIALDOCABO"
"91",28,0.0490213392158786,0.0522984941863791,0.0462101062855129,"samples",27.1256644027832,0.534,73,"lowtide","ARRAIALDOCABO"
"92",29,0.0481198678122382,0.0508618107322316,0.0454727676903258,"samples",26.6268406016592,0.499,73,"lowtide","ARRAIALDOCABO"
"93",30,0.0474043669109732,0.0502121776761068,0.044829896993942,"samples",26.2309224640062,0.396,74,"lowtide","ARRAIALDOCABO"
