"","samples","mean","upper","lower","sv","rel","der","cum","Strata","locality"
"50",18,0.05917569597006,0.0642101729193154,0.0536706107939679,"samples",34.2294350501059,0.955,66,"midtide","APACOSTADASALGAS"
"51",19,0.0575307420661442,0.0621692572204816,0.0523300962909369,"samples",33.2779322094297,0.952,67,"midtide","APACOSTADASALGAS"
"52",20,0.0561136658282118,0.0604566743228921,0.0501825917546177,"samples",32.4582423308028,0.82,68,"midtide","APACOSTADASALGAS"
"53",21,0.0548043032724327,0.0591960702077835,0.0492241323274992,"samples",31.7008580732057,0.757,68,"midtide","APACOSTADASALGAS"
"54",22,0.0535182778199558,0.057837012892972,0.0487332783397203,"samples",30.9569728687019,0.744,69,"midtide","APACOSTADASALGAS"
"55",23,0.0522826517434096,0.0568525154727523,0.0469811856379182,"samples",30.2422405476025,0.715,70,"midtide","APACOSTADASALGAS"
"56",24,0.0513054641414595,0.055477194907364,0.0462350477684617,"samples",29.6769987028822,0.565,70,"midtide","APACOSTADASALGAS"
"57",25,0.050147001976343,0.0540429040525814,0.0455838249404937,"samples",29.0069008732103,0.67,71,"midtide","APACOSTADASALGAS"
"58",26,0.0492343168777741,0.0533923872140106,0.0445759073937927,"samples",28.4789696881091,0.528,72,"midtide","APACOSTADASALGAS"
"59",27,0.0483647437794132,0.0525764327071269,0.0437810377618696,"samples",27.9759760958289,0.503,72,"midtide","APACOSTADASALGAS"
"60",28,0.0473787200281587,0.0509987553545833,0.0431200834659221,"samples",27.4056230919791,0.57,73,"midtide","APACOSTADASALGAS"
"61",29,0.0466154665664092,0.0502251247479497,0.0419573862301859,"samples",26.9641287526654,0.441,73,"midtide","APACOSTADASALGAS"
"62",30,0.0458737393498496,0.0495326705491868,0.0418970471338265,"samples",26.5350859984075,0.429,73,"midtide","APACOSTADASALGAS"
"63",2,0.112380972254304,0.135293013714387,0.0816992729636564,"sites",100,NA,NA,"lowtide","APACOSTADASALGAS"
"64",3,0.0938965131429425,0.11278752617321,0.0695107147821188,"sites",83.5519672587157,16.448,16,"lowtide","APACOSTADASALGAS"
"65",2,0.17929578791346,0.198534892135098,0.158901482363797,"samples",100,NA,NA,"lowtide","APACOSTADASALGAS"
"66",3,0.148583831915851,0.163210218407778,0.134681981322695,"samples",82.8707877887055,17.129,17,"lowtide","APACOSTADASALGAS"
"67",4,0.128682582400316,0.138864983253338,0.117050299396637,"samples",71.7711129178486,11.1,28,"lowtide","APACOSTADASALGAS"
"68",5,0.115195195514568,0.124838362862593,0.105192941763378,"samples",64.2486903095397,7.522,36,"lowtide","APACOSTADASALGAS"
"69",6,0.105561840522587,0.114825065485907,0.0973095182307356,"samples",58.8758061475142,5.373,41,"lowtide","APACOSTADASALGAS"
"70",7,0.0974142906355799,0.107335670266277,0.0885551639995321,"samples",54.3316113385767,4.544,46,"lowtide","APACOSTADASALGAS"
"71",8,0.0914342402799258,0.0981895608192541,0.0843749731662944,"samples",50.9963124867484,3.335,49,"lowtide","APACOSTADASALGAS"
"72",9,0.0859459104573979,0.093074772124352,0.0783295450831009,"samples",47.9352646582423,3.061,52,"lowtide","APACOSTADASALGAS"
"73",10,0.0817560265368494,0.0879368452400986,0.0752074838252509,"samples",45.5984089131588,2.337,54,"lowtide","APACOSTADASALGAS"
"74",11,0.077878248593408,0.0839520783497924,0.0699780343372348,"samples",43.4356264024435,2.163,57,"lowtide","APACOSTADASALGAS"
"75",12,0.0745694857672131,0.0802105911580834,0.0687698997581301,"samples",41.5902050098384,1.845,58,"lowtide","APACOSTADASALGAS"
"76",13,0.0716195273017821,0.0770044040409119,0.0658721711788777,"samples",39.9449022953904,1.645,60,"lowtide","APACOSTADASALGAS"
"77",14,0.06900515733594,0.0745960050813153,0.0631851715190593,"samples",38.4867699007221,1.458,62,"lowtide","APACOSTADASALGAS"
"78",15,0.0666408468118255,0.0723515509032483,0.0611199605585179,"samples",37.1681050555358,1.319,63,"lowtide","APACOSTADASALGAS"
"79",16,0.0645602636553325,0.0694667941328939,0.0590857376137973,"samples",36.0076856275584,1.16,64,"lowtide","APACOSTADASALGAS"
"80",17,0.0627496378453357,0.0674607435691517,0.057353478398264,"samples",34.9978315584429,1.01,65,"lowtide","APACOSTADASALGAS"
"81",18,0.0608701792630063,0.0647506926528459,0.0551114928545601,"samples",33.9495868650223,1.048,66,"lowtide","APACOSTADASALGAS"
"82",19,0.059291905462318,0.0638930297373339,0.0546731479111661,"samples",33.0693242447704,0.88,67,"lowtide","APACOSTADASALGAS"
"83",20,0.0578696663817117,0.0620064382383926,0.0529166548649435,"samples",32.2760880526895,0.793,68,"lowtide","APACOSTADASALGAS"
"84",21,0.0564352468330973,0.0605882349920754,0.0518462568791276,"samples",31.4760583557806,0.8,69,"lowtide","APACOSTADASALGAS"
"85",22,0.0550607915529685,0.0588102394756877,0.0504477677843667,"samples",30.7094729852463,0.767,69,"lowtide","APACOSTADASALGAS"
"86",23,0.0539293548106394,0.0579203074727382,0.0492597421136863,"samples",30.0784281874314,0.631,70,"lowtide","APACOSTADASALGAS"
"87",24,0.0527640984938567,0.0568709181630188,0.04832579742372,"samples",29.4285209417882,0.65,71,"lowtide","APACOSTADASALGAS"
"88",25,0.0517422252190296,0.0555699835886746,0.0472496010294217,"samples",28.8585838078939,0.57,71,"lowtide","APACOSTADASALGAS"
"89",26,0.0507583543083574,0.0547313642662804,0.0461663921728409,"samples",28.3098420208604,0.549,72,"lowtide","APACOSTADASALGAS"
"90",27,0.0498002220180178,0.053478927175547,0.0454229428728856,"samples",27.775455629808,0.534,72,"lowtide","APACOSTADASALGAS"
"91",28,0.0488431035266108,0.052523580576718,0.0445453104963857,"samples",27.2416346725254,0.534,73,"lowtide","APACOSTADASALGAS"
"92",29,0.0480759043238595,0.0514665217289266,0.0440436957937079,"samples",26.8137388409058,0.428,73,"lowtide","APACOSTADASALGAS"
"93",30,0.047254180063401,0.0509227541428933,0.0431263086141678,"samples",26.3554323352029,0.458,74,"lowtide","APACOSTADASALGAS"
