occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002-00015,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002-00016,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002-00017,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002-00018,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R002,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003-00019,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003-00020,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003-00021,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003-00022,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R003,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00023,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00024,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00025,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00026,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00027,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004-00028,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R004,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00029,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00030,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00031,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00032,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00033,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00034,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005-00035,USA_BIDDEFORD_BIDDEFORD_20180718_HIGHTIDE_R005,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00036,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00037,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00038,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00039,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Testudinalia testudinalis,urn:lsid:marinespecies.org:taxname:234208,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00040,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00041,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Chondrus crispus,urn:lsid:marinespecies.org:taxname:145625,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00042,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Clathromorphum,urn:lsid:marinespecies.org:taxname:144006,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00043,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00044,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00045,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001-00046,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R001,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00047,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00048,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00049,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00050,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Chondrus crispus,urn:lsid:marinespecies.org:taxname:145625,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00051,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Clathromorphum,urn:lsid:marinespecies.org:taxname:144006,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00052,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00053,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00054,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002-00055,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R002,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003-00056,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003-00057,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003-00058,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R003,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004-00059,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004-00060,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004-00061,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R004,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R005-00062,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R005,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R005-00063,USA_BIDDEFORD_BIDDEFORD_20180718_MIDTIDE_R005,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
