occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001-00036,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001-00037,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001-00038,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001,Mastocarpus stellatus,urn:lsid:marinespecies.org:taxname:145650,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001-00039,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001-00040,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R001,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00041,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Testudinalia testudinalis,urn:lsid:marinespecies.org:taxname:234208,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00042,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Dumontia contorta,urn:lsid:marinespecies.org:taxname:145228,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00043,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00044,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00045,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002-00046,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R002,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00047,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00048,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00049,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00050,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Chondrus crispus,urn:lsid:marinespecies.org:taxname:145625,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00051,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Dumontia contorta,urn:lsid:marinespecies.org:taxname:145228,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00052,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00053,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00054,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00055,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00056,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00057,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Ulva lactuca,urn:lsid:marinespecies.org:taxname:145984,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003-00058,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R003,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00059,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00060,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00061,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Testudinalia testudinalis,urn:lsid:marinespecies.org:taxname:234208,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00062,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00063,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Chondrus crispus,urn:lsid:marinespecies.org:taxname:145625,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00064,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Dumontia contorta,urn:lsid:marinespecies.org:taxname:145228,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00065,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00066,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00067,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00068,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00069,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00070,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Ulva lactuca,urn:lsid:marinespecies.org:taxname:145984,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004-00071,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R004,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00072,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00073,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00074,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Ascophyllum nodosum,urn:lsid:marinespecies.org:taxname:145541,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00075,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Chondrus crispus,urn:lsid:marinespecies.org:taxname:145625,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00076,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Fucus distichus,urn:lsid:marinespecies.org:taxname:145544,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00077,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00078,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00079,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005-00080,USA_GIANTSTAIRS_GIANTSTAIRS_20180720_MIDTIDE_R005,Vertebrata lanosa,urn:lsid:marinespecies.org:taxname:475211,HumanObservation,present
