occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00062,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00063,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Chondria secundata,urn:lsid:marinespecies.org:taxname:619816,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00064,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00065,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Lessonia spicata,urn:lsid:marinespecies.org:taxname:837696,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00066,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Sarcothalia crispata,urn:lsid:marinespecies.org:taxname:371718,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00067,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Corallinales,urn:lsid:marinespecies.org:taxname:15308,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003-00068,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R003,Notochthamalus scabrosus,urn:lsid:marinespecies.org:taxname:733206,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00069,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Tegula atra,urn:lsid:marinespecies.org:taxname:533469,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00070,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00071,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Chiton (Chiton) granosus,urn:lsid:marinespecies.org:taxname:386777,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00072,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Chaetopleura peruviana,urn:lsid:marinespecies.org:taxname:848069,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00073,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00074,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Chondria secundata,urn:lsid:marinespecies.org:taxname:619816,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00075,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Schottera nicaeensis,urn:lsid:marinespecies.org:taxname:145666,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00076,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00077,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Lessonia spicata,urn:lsid:marinespecies.org:taxname:837696,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00078,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Sarcothalia crispata,urn:lsid:marinespecies.org:taxname:371718,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004-00079,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R004,Corallinales,urn:lsid:marinespecies.org:taxname:15308,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00080,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Crepipatella dilatata,urn:lsid:marinespecies.org:taxname:234137,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00081,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Tegula atra,urn:lsid:marinespecies.org:taxname:533469,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00082,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00083,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Chiton (Chiton) granosus,urn:lsid:marinespecies.org:taxname:386777,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00084,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Scurria parasitica,urn:lsid:marinespecies.org:taxname:456645,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00085,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Tonicia chilensis,urn:lsid:marinespecies.org:taxname:386329,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00086,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Phymactis papillosa,urn:lsid:marinespecies.org:taxname:290760,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00087,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Chondria secundata,urn:lsid:marinespecies.org:taxname:619816,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00088,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Schottera nicaeensis,urn:lsid:marinespecies.org:taxname:145666,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00089,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00090,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Lessonia spicata,urn:lsid:marinespecies.org:taxname:837696,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00091,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Perumytilus purpuratus,urn:lsid:marinespecies.org:taxname:600490,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00092,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Sarcothalia crispata,urn:lsid:marinespecies.org:taxname:371718,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005-00093,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R005,Corallinales,urn:lsid:marinespecies.org:taxname:15308,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00094,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Crepipatella dilatata,urn:lsid:marinespecies.org:taxname:234137,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00095,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00096,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Chiton (Chiton) granosus,urn:lsid:marinespecies.org:taxname:386777,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00097,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Scurria parasitica,urn:lsid:marinespecies.org:taxname:456645,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00098,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Tonicia chilensis,urn:lsid:marinespecies.org:taxname:386329,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00099,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Chaetopleura peruviana,urn:lsid:marinespecies.org:taxname:848069,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00100,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00101,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Chondria secundata,urn:lsid:marinespecies.org:taxname:619816,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00102,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Schottera nicaeensis,urn:lsid:marinespecies.org:taxname:145666,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00103,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Balanus laevis,urn:lsid:marinespecies.org:taxname:173651,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00104,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Lessonia spicata,urn:lsid:marinespecies.org:taxname:837696,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00105,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Perumytilus purpuratus,urn:lsid:marinespecies.org:taxname:600490,HumanObservation,present
CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006-00106,CHILE_CONCEPCIÓN_COCHOLGUENORTE_20180926_LOWTIDE_R006,Corallinales,urn:lsid:marinespecies.org:taxname:15308,HumanObservation,present
