occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R006-00011,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R006,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R006-00012,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R006,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007-00013,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007-00014,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007-00015,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R007,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008-00016,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008,Mytilus platensis,urn:lsid:marinespecies.org:taxname:718572,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008-00017,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008-00018,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008-00019,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R008,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R009-00020,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R009,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010-00021,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010,Mytilus platensis,urn:lsid:marinespecies.org:taxname:718572,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010-00022,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010-00023,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_HIGHTIDE_R010,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00024,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Cladophora,urn:lsid:marinespecies.org:taxname:143996,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00025,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00026,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00027,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00028,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001-00029,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R001,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00030,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Cladophora,urn:lsid:marinespecies.org:taxname:143996,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00031,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00032,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00033,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00034,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Scytosiphon,urn:lsid:marinespecies.org:taxname:144259,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00035,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002-00036,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R002,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003-00037,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003-00038,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003-00039,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003,Scytosiphon,urn:lsid:marinespecies.org:taxname:144259,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003-00040,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R003,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00041,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,Tegula patagonica,urn:lsid:marinespecies.org:taxname:533470,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00042,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00043,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,Porifera,urn:lsid:marinespecies.org:taxname:558,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00044,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004-00045,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R004,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00046,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00047,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00048,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005-00049,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R005,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00050,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00051,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00052,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006-00053,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R006,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00054,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00055,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00056,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007-00057,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R007,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00058,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,Trophon geversianus,urn:lsid:marinespecies.org:taxname:197512,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00059,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00060,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,Phaeophyceae,urn:lsid:marinespecies.org:taxname:830,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00061,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008-00062,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R008,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00063,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Cyrtograpsus altimanus,urn:lsid:marinespecies.org:taxname:444763,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00064,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00065,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Phaeophyceae,urn:lsid:marinespecies.org:taxname:830,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00066,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00067,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009-00068,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R009,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00069,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,Corallina officinalis,urn:lsid:marinespecies.org:taxname:145108,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00070,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00071,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00072,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,Polychaeta,urn:lsid:marinespecies.org:taxname:883,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010-00073,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_LOWTIDE_R010,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00074,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00075,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00076,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00077,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00078,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Bryopsis australis,urn:lsid:marinespecies.org:taxname:374257,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00079,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001-00080,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R001,Ralfsia,urn:lsid:marinespecies.org:taxname:143985,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00081,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00082,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00083,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00084,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00085,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Bryopsis australis,urn:lsid:marinespecies.org:taxname:374257,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00086,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002-00087,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R002,Ralfsia,urn:lsid:marinespecies.org:taxname:143985,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00088,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00089,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00090,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00091,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00092,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Ulva prolifera,urn:lsid:marinespecies.org:taxname:234476,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00093,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Ralfsia,urn:lsid:marinespecies.org:taxname:143985,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003-00094,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R003,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00095,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00096,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00097,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00098,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00099,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Bryopsis australis,urn:lsid:marinespecies.org:taxname:374257,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00100,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Ralfsia,urn:lsid:marinespecies.org:taxname:143985,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004-00101,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R004,Ulva,urn:lsid:marinespecies.org:taxname:144296,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005-00102,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005,Siphonaria lessonii,urn:lsid:marinespecies.org:taxname:533427,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005-00103,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005-00104,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005,Balanus glandula,urn:lsid:marinespecies.org:taxname:394848,HumanObservation,present
ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005-00105,ARGENTINA_PUERTOMADRYN_PUNTACUEVAS_20181105_MIDTIDE_R005,Brachidontes,urn:lsid:marinespecies.org:taxname:138215,HumanObservation,present
