occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R009-00030","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R009",Pyropia columbina,urn:lsid:marinespecies.org:taxname:626037,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R009-00031","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R009",Ulva lactuca,urn:lsid:marinespecies.org:taxname:145984,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010-00032","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010",Chthamalus cirratus,urn:lsid:marinespecies.org:taxname:733188,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010-00033","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010",Centroceras clavulatum,urn:lsid:marinespecies.org:taxname:144531,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010-00034","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010",Ulva lactuca,urn:lsid:marinespecies.org:taxname:145984,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010-00035","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_HIGHTIDE_R010",Chaetomorpha firma,urn:lsid:marinespecies.org:taxname:373649,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001-00036","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001-00037","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001",Chiton magnificus,urn:lsid:marinespecies.org:taxname:386779,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001-00038","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001",Corallina officinalis var. chilensis,urn:lsid:marinespecies.org:taxname:550769,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001-00039","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001",Balanus laevis,urn:lsid:marinespecies.org:taxname:173651,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001-00040","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R001",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002-00041","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002",Corallina officinalis var. chilensis,urn:lsid:marinespecies.org:taxname:550769,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002-00042","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002",Notobalanus flosculus,urn:lsid:marinespecies.org:taxname:733530,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002-00043","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002",Balanus laevis,urn:lsid:marinespecies.org:taxname:173651,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002-00044","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002-00045","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R002",Adenocystis utricularis,urn:lsid:marinespecies.org:taxname:325420,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003-00046","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003",Tetrapygus niger,urn:lsid:marinespecies.org:taxname:513606,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003-00047","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003",Phymactis papillosa,urn:lsid:marinespecies.org:taxname:290760,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003-00048","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003",Tegula atra,urn:lsid:marinespecies.org:taxname:533469,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003-00049","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003-00050","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R003",Hildenbrandia lecannellieri,urn:lsid:marinespecies.org:taxname:213854,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00051","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Scurria araucana,urn:lsid:marinespecies.org:taxname:511348,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00052","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00053","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Chthamalus cirratus,urn:lsid:marinespecies.org:taxname:733188,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00054","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Notobalanus flosculus,urn:lsid:marinespecies.org:taxname:733530,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00055","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004-00056","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R004",Austromegabalanus psittacus,urn:lsid:marinespecies.org:taxname:535006,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00057","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Tegula atra,urn:lsid:marinespecies.org:taxname:533469,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00058","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00059","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Phymactis clematis,urn:lsid:marinespecies.org:taxname:290758,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00060","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00061","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Hildenbrandia lecannellieri,urn:lsid:marinespecies.org:taxname:213854,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005-00062","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R005",Durvillaea antarctica,urn:lsid:marinespecies.org:taxname:373370,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006-00063","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006-00064","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006",Fissurella costata,urn:lsid:marinespecies.org:taxname:570480,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006-00065","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006-00066","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006",Austromegabalanus psittacus,urn:lsid:marinespecies.org:taxname:535006,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006-00067","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R006",Hildenbrandia lecannellieri,urn:lsid:marinespecies.org:taxname:213854,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00068","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Scurria araucana,urn:lsid:marinespecies.org:taxname:511348,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00069","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00070","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Phymactis papillosa,urn:lsid:marinespecies.org:taxname:290760,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00071","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00072","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Pachycheles grossimanus,urn:lsid:marinespecies.org:taxname:425870,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00073","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Stichaster striatus,urn:lsid:marinespecies.org:taxname:378839,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00074","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Corallina officinalis var. chilensis,urn:lsid:marinespecies.org:taxname:550769,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00075","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007-00076","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R007",Austromegabalanus psittacus,urn:lsid:marinespecies.org:taxname:535006,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00077","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00078","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Phymactis papillosa,urn:lsid:marinespecies.org:taxname:290760,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00079","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Chthamalus cirratus,urn:lsid:marinespecies.org:taxname:733188,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00080","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00081","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Austromegabalanus psittacus,urn:lsid:marinespecies.org:taxname:535006,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00082","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Hildenbrandia lecannellieri,urn:lsid:marinespecies.org:taxname:213854,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008-00083","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R008",Schottera nicaeensis,urn:lsid:marinespecies.org:taxname:145666,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009-00084","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009-00085","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009",Chthamalus cirratus,urn:lsid:marinespecies.org:taxname:733188,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009-00086","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009",Notobalanus flosculus,urn:lsid:marinespecies.org:taxname:733530,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009-00087","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R009",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00088","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00089","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Phymactis papillosa,urn:lsid:marinespecies.org:taxname:290760,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00090","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Acanthopleura echinata,urn:lsid:marinespecies.org:taxname:386269,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00091","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Semimytilus algosus,urn:lsid:marinespecies.org:taxname:224601,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00092","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Balanus laevis,urn:lsid:marinespecies.org:taxname:173651,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00093","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Lessonia nigrescens,urn:lsid:marinespecies.org:taxname:373654,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00094","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Austromegabalanus psittacus,urn:lsid:marinespecies.org:taxname:535006,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010-00095","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_LOWTIDE_R010",Hildenbrandia lecannellieri,urn:lsid:marinespecies.org:taxname:213854,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00096","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Scurria araucana,urn:lsid:marinespecies.org:taxname:511348,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00097","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Fissurella crassa,urn:lsid:marinespecies.org:taxname:570517,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00098","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Pyura chilensis,urn:lsid:marinespecies.org:taxname:251256,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00099","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Chthamalus cirratus,urn:lsid:marinespecies.org:taxname:733188,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00100","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Pyropia columbina,urn:lsid:marinespecies.org:taxname:626037,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00101","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Nothogenia fastigiata,urn:lsid:marinespecies.org:taxname:373489,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00102","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Corallina officinalis var. chilensis,urn:lsid:marinespecies.org:taxname:550769,HumanObservation,present
"CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001-00103","CHILE_REÑACA,VIÑADELMAR_MONTEMAR_20181114_MIDTIDE_R001",Notobalanus flosculus,urn:lsid:marinespecies.org:taxname:733530,HumanObservation,present
