occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005-00019,USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005-00020,USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005-00021,USA_GRINDSTONE_GRINDSTONE_20180813_HIGHTIDE_R005,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001-00022,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001-00023,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001-00024,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001-00025,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001-00026,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R001,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00027,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00028,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00029,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00030,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00031,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00032,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002-00033,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R002,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00034,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00035,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00036,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00037,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00038,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00039,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003-00040,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R003,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00041,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00042,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00043,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00044,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00045,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004-00046,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R004,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00047,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Littorina littorea,urn:lsid:marinespecies.org:taxname:140262,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00048,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Littorina obtusata,urn:lsid:marinespecies.org:taxname:140263,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00049,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Nucella lapillus,urn:lsid:marinespecies.org:taxname:140403,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00050,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Dynamena,urn:lsid:marinespecies.org:taxname:117229,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00051,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Hildenbrandia,urn:lsid:marinespecies.org:taxname:144191,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00052,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Polysiphonia,urn:lsid:marinespecies.org:taxname:143853,HumanObservation,present
USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005-00053,USA_GRINDSTONE_GRINDSTONE_20180813_MIDTIDE_R005,Semibalanus balanoides,urn:lsid:marinespecies.org:taxname:106210,HumanObservation,present
